"last_purchase","max_discount","shoe_spend","apparell_spend","acc_spend","custserv_calls","churn","acc_purchasers","promo_purchaser","shoe_orders","apparel_orders","acc_orders","gender","ecommShopper","bhShopper","state","area_code","phone"
55,0,182.8,"169.2",118,0,1,0,0,2,2,4,"Female",TRUE,TRUE,"OH",408,"380-4374"
90.5,0,386.1,"235.5",115,4,1,0,0,3,3,4,"Female",FALSE,TRUE,"MD",408,"409-1856"
89.5,0,259.2,"143.4",55,2,0,0,0,2,2,2,"Male",TRUE,TRUE,"HI",415,"414-6638"
76,0.2,211.1,"247.4",62,1,0,0,1,2,3,2,"Male",FALSE,TRUE,"NY",415,"377-9829"
81.5,0,262.6,"134.5",64,1,0,0,0,2,2,2,"Female",FALSE,FALSE,"OH",415,"382-2453"
64.5,0,212.1,"131",90,5,1,0,0,2,2,3,"Male",FALSE,TRUE,"DC",415,"354-5689"
87.5,0,208.6,"104.3",155,2,0,0,0,2,2,5,"Male",TRUE,TRUE,"OH",510,"380-9990"
99.5,0,208.2,"139.8",76,1,0,0,0,2,2,3,"Male",FALSE,TRUE,"NY",510,"407-9244"
34.5,0.15,286.8,"180.6",124,1,0,0,1,2,2,4,"Male",FALSE,TRUE,"PA",415,"353-1352"
66.5,0,257.6,"148.9",94,1,0,0,0,2,2,3,"Male",FALSE,TRUE,"UT",408,"332-1690"
94.5,0,337.6,"218.7",95,1,1,0,0,3,3,3,"Male",FALSE,TRUE,"MT",415,"387-5453"
59,0,268.4,"98.7",110,1,0,0,0,2,2,3,"Male",TRUE,TRUE,"TX",415,"365-3562"
62,0.15,225,"179.5",87,5,1,1,1,2,2,3,"Male",FALSE,TRUE,"NM",415,"352-5118"
90,0,218.5,"257.3",65,2,0,0,0,2,3,2,"Male",TRUE,FALSE,"IA",510,"402-1725"
74,0,199.4,"122.4",94,1,0,0,0,2,2,3,"Male",FALSE,FALSE,"WV",415,"356-7511"
78,0,250.8,"162.3",66,1,0,0,0,2,2,2,"Female",FALSE,FALSE,"AR",408,"390-4789"
39,0,221,"246.1",93,1,0,0,0,2,3,3,"Male",TRUE,TRUE,"WI",408,"360-5636"
90.5,0,313.7,"190",132,1,1,0,0,3,2,4,"Female",FALSE,TRUE,"MN",415,"366-7912"
80.5,0,190.7,"177.6",129,1,0,0,0,2,2,4,"Male",FALSE,TRUE,"PA",408,"359-6163"
101,0,247.1,"181.5",68,1,0,0,0,2,2,2,"Male",FALSE,TRUE,"NV",510,"355-2293"
62,0,304.1,"213.5",109,3,1,0,0,3,3,3,"Female",FALSE,TRUE,"MD",408,"401-9665"
65,0,252.6,"178.2",87,2,0,0,0,2,2,3,"Male",FALSE,FALSE,"CA",415,"370-2892"
32.5,0,189.5,"111.2",114,2,1,1,0,2,2,4,"Male",TRUE,TRUE,"MI",408,"348-4660"
57.5,0.32,287.9,"232",108,0,0,0,1,2,3,3,"Male",FALSE,FALSE,"VT",510,"346-8368"
96.5,0.22,317.9,"147.9",85,3,0,0,1,3,2,3,"Male",FALSE,TRUE,"MT",415,"360-2107"
63,0,119.2,"273.2",86,1,1,1,0,1,3,3,"Female",FALSE,TRUE,"NH",510,"397-1766"
84,0.19,275.3,"211.8",131,4,0,0,1,2,2,4,"Female",FALSE,FALSE,"CA",415,"341-1916"
52,0,286.3,"127.8",113,1,0,0,0,2,2,4,"Male",FALSE,TRUE,"NH",510,"383-2017"
77,0.35,239.4,"166.7",118,1,0,0,1,2,2,4,"Male",FALSE,TRUE,"IA",415,"374-5224"
41,0,256.9,"40.9",134,4,1,0,0,2,1,4,"Male",FALSE,FALSE,"WV",415,"418-9036"
68.5,0,259.8,"183.4",115,0,0,0,0,2,2,4,"Male",FALSE,TRUE,"WV",510,"347-9738"
39,0,215.5,"163.1",103,1,0,0,0,2,2,3,"Male",FALSE,TRUE,"ME",408,"350-2012"
63,0,279.4,"108",99,2,0,0,0,2,2,3,"Female",TRUE,FALSE,"NC",510,"376-5471"
85.5,0,240.5,"102.3",118,1,0,0,0,2,2,4,"Female",FALSE,FALSE,"NJ",415,"422-9964"
56,0,159.4,"185.1",131,2,0,0,0,1,2,4,"Male",TRUE,TRUE,"DE",408,"388-9944"
96.5,0.31,367.7,"210.5",136,3,0,0,1,3,2,4,"Male",TRUE,FALSE,"TX",408,"330-6436"
24.5,0,113.4,"251.1",182,1,0,0,0,1,3,5,"Male",FALSE,FALSE,"NE",408,"408-3532"
91,0,299.2,"186.7",139,1,0,0,0,3,2,4,"Female",FALSE,TRUE,"OR",415,"388-8282"
78.5,0,189.1,"172.6",67,3,0,0,0,2,2,2,"Female",FALSE,TRUE,"GA",510,"410-9961"
44,0,255.3,"271.3",80,1,0,0,0,2,3,3,"Female",FALSE,TRUE,"NM",415,"399-3164"
60,0,193.7,"87.6",108,0,0,0,0,2,1,3,"Female",FALSE,TRUE,"CT",415,"376-5201"
45.5,0.41,211.8,"255.6",43,1,1,1,1,2,3,2,"Male",FALSE,TRUE,"WV",510,"332-6139"
80.5,0.19,211.5,"216.4",41,1,0,0,1,2,3,2,"Male",TRUE,TRUE,"OR",415,"400-3147"
91,0.16,208.5,"212.6",113,0,0,1,1,2,3,4,"Female",TRUE,TRUE,"OH",510,"327-5525"
70.5,0.29,279.7,"284.3",143,0,0,0,1,2,3,4,"Female",FALSE,TRUE,"FL",408,"395-6913"
71.5,0.3,123.8,"189.5",71,0,0,0,1,1,2,2,"Male",FALSE,FALSE,"ME",510,"359-8466"
69,0,215,"263.8",103,3,0,1,0,2,3,3,"Male",TRUE,TRUE,"DE",415,"350-2250"
36,0,335.5,"200",96,1,1,0,0,3,2,3,"Male",FALSE,TRUE,"WA",408,"419-1863"
48.5,0,270.4,"104.9",103,3,0,0,0,2,2,3,"Female",FALSE,FALSE,"VA",415,"363-3571"
69,0,324.3,"145.2",120,3,0,0,0,3,2,4,"Male",FALSE,TRUE,"VA",415,"344-3145"
45,0,260.4,"124.6",116,1,0,0,0,2,2,4,"Male",FALSE,FALSE,"VA",510,"394-9121"
47.5,0,298.5,"157.7",96,0,1,1,0,2,2,3,"Female",TRUE,TRUE,"MI",415,"385-1118"
98.5,0,264.2,"145.1",102,3,0,0,0,2,2,3,"Male",FALSE,FALSE,"IA",510,"380-5873"
102.5,0,182.3,"178.7",144,2,0,0,0,2,2,4,"Male",FALSE,FALSE,"MS",415,"386-2970"
69.5,0,178.6,"128.6",105,2,0,0,0,1,2,3,"Female",TRUE,TRUE,"OK",415,"371-5811"
35.5,0,234.8,"153.1",127,2,0,0,0,2,2,4,"Female",FALSE,TRUE,"VA",510,"408-2089"
69,0.4,301.5,"87",81,2,0,0,1,3,1,3,"Male",FALSE,FALSE,"UT",415,"395-7857"
60.5,0,211.3,"188.7",115,1,0,1,0,2,2,4,"Male",TRUE,TRUE,"AR",415,"420-4089"
49.5,0.33,316.6,"167.6",122,2,0,0,1,3,2,4,"Male",TRUE,FALSE,"ID",415,"402-3476"
55.5,0.36,266.9,"126.3",137,0,0,0,1,2,2,4,"Male",FALSE,TRUE,"MA",408,"341-9274"
90,0.49,279.9,"168.2",82,0,0,0,1,2,2,3,"Male",TRUE,TRUE,"AR",510,"330-5168"
47,0.28,245.7,"157.8",126,3,0,0,1,2,2,4,"Male",FALSE,TRUE,"SD",408,"332-8160"
53,0.19,240.3,"211.3",78,0,0,0,1,2,2,3,"Male",FALSE,TRUE,"KS",415,"329-4474"
67,0,287.2,"188.5",109,1,0,0,0,2,2,3,"Male",FALSE,FALSE,"VT",408,"344-9966"
100.5,0.32,228.8,"147.8",81,0,0,0,1,2,2,3,"Male",FALSE,TRUE,"NJ",415,"406-1247"
55,0,281.2,"192.2",31,2,0,0,0,2,2,1,"Male",TRUE,TRUE,"LA",415,"360-7079"
72.5,0.21,129.6,"146.1",0,2,0,0,1,1,2,0,"Female",FALSE,TRUE,"IN",408,"376-4300"
83,0,304.2,"120",103,5,0,0,0,3,2,3,"Male",FALSE,TRUE,"NV",415,"401-1252"
75,0,331,"100.1",131,3,0,0,0,3,2,4,"Male",TRUE,TRUE,"KS",415,"418-3135"
92,0,247.5,"174.7",113,4,0,0,0,2,2,4,"Male",FALSE,TRUE,"AK",510,"366-5241"
53.5,0,334.8,"198.8",101,1,1,0,0,3,2,3,"Male",FALSE,TRUE,"TX",408,"335-4888"
26.5,0,247.2,"182.3",93,2,0,0,0,2,2,3,"Male",TRUE,TRUE,"NC",408,"409-3353"
109,0,307.6,"179",144,2,0,0,0,3,2,4,"Male",FALSE,TRUE,"ME",510,"332-7391"
91.5,0,354.8,"225.6",117,2,1,0,0,3,3,4,"Female",TRUE,TRUE,"NJ",408,"335-2967"
81,0,248.6,"122.6",122,3,0,0,0,2,2,4,"Male",TRUE,TRUE,"WA",415,"422-6685"
103,0,264.5,"177.5",81,2,0,0,0,2,2,3,"Male",TRUE,FALSE,"CO",408,"408-1513"
57.5,0,190.2,"175.4",189,0,0,0,0,2,2,6,"Male",FALSE,FALSE,"ID",408,"359-5890"
92,0,215.2,"155.7",121,1,0,0,0,2,2,4,"Female",FALSE,TRUE,"AZ",408,"385-9657"
69,0,184.3,"155.1",109,2,0,0,0,2,2,3,"Female",FALSE,TRUE,"TN",510,"366-2622"
83.5,0,263.3,"187.1",125,0,0,0,0,2,2,4,"Female",TRUE,FALSE,"IA",510,"330-9833"
61.5,0.23,286.9,"224.7",72,2,0,0,1,2,3,2,"Male",FALSE,TRUE,"RI",415,"377-5441"
92,0,220.2,"205.3",87,1,0,0,0,2,2,3,"Female",FALSE,TRUE,"UT",510,"413-1269"
62.5,0,219.6,"154.2",126,2,0,0,0,2,2,4,"Female",FALSE,TRUE,"VA",415,"392-3315"
44,0,136.2,"274.4",86,0,0,0,0,1,3,3,"Female",FALSE,TRUE,"GA",510,"376-1641"
67.5,0,219.2,"82.3",154,4,1,0,0,2,1,5,"Male",FALSE,TRUE,"NY",415,"344-7197"
91.5,0,272.8,"93.5",57,0,0,0,0,2,2,2,"Male",TRUE,TRUE,"OR",415,"366-9430"
69.5,0,247.9,"209.6",55,2,0,0,0,2,2,2,"Female",TRUE,TRUE,"CO",415,"377-2235"
42,0,179.8,"162.6",122,0,0,0,0,1,2,4,"Male",FALSE,TRUE,"OR",510,"400-1899"
60.5,0,210.6,"254.7",122,0,0,0,0,2,3,4,"Female",FALSE,TRUE,"NY",510,"397-3943"
115,0.25,241.6,"142.7",113,2,0,0,1,2,2,4,"Male",FALSE,TRUE,"WA",510,"397-6064"
40,0.23,289,"203.5",88,1,0,0,1,2,2,3,"Male",FALSE,TRUE,"LA",408,"371-5875"
93.5,0,291,"218.5",69,1,0,0,0,2,3,2,"Male",FALSE,TRUE,"RI",415,"383-6293"
84,0,218.2,"180.8",78,1,0,1,0,2,2,3,"Female",FALSE,TRUE,"LA",510,"358-9898"
75,0,241.1,"169.7",85,2,0,0,0,2,2,3,"Female",FALSE,TRUE,"SD",415,"333-3595"
76,0,255.5,"175.5",138,0,0,0,0,2,2,4,"Male",TRUE,FALSE,"LA",415,"382-6153"
72,0.33,244.1,"208.3",106,2,0,0,1,2,2,3,"Female",TRUE,FALSE,"SC",415,"329-2204"
75,0.19,201.8,"149.5",125,2,0,0,1,2,2,4,"Male",FALSE,TRUE,"CA",510,"368-6488"
77.5,0.45,145.3,"123.3",128,2,0,0,1,1,2,4,"Male",FALSE,TRUE,"MA",408,"383-5109"
64,0,245,"168.8",124,1,0,1,0,2,2,4,"Female",TRUE,TRUE,"NC",415,"337-2442"
60.5,0,205.1,"201.4",112,2,0,0,0,2,2,4,"Female",TRUE,TRUE,"MN",415,"361-7702"
81.5,0,183.1,"114.3",82,1,0,0,0,2,2,3,"Female",FALSE,TRUE,"CT",408,"374-1551"
42,0,322.1,"282.2",88,1,1,1,0,3,3,3,"Male",FALSE,TRUE,"CO",408,"341-4463"
68,0,259.5,"156.3",127,2,0,0,0,2,2,4,"Female",FALSE,TRUE,"GA",510,"385-2683"
74,0.23,225.3,"172.4",74,0,0,0,1,2,2,2,"Female",FALSE,FALSE,"OH",415,"329-8056"
49.5,0.37,284.9,"192.1",100,1,0,0,1,2,2,3,"Male",FALSE,TRUE,"UT",510,"370-2451"
83.5,0,289.4,"117.9",67,2,0,0,0,2,2,2,"Male",FALSE,TRUE,"DC",415,"337-1506"
44,0.3,126.6,"225.1",124,1,0,0,1,1,3,4,"Male",TRUE,FALSE,"OK",408,"367-6136"
69.5,0,221.2,"163",131,1,0,0,0,2,2,4,"Male",FALSE,TRUE,"NY",415,"338-3781"
102.5,0,259.4,"156.7",108,3,0,0,0,2,2,3,"Female",TRUE,TRUE,"OR",415,"375-8013"
30.5,0,344.1,"150.5",95,2,1,0,0,3,2,3,"Male",FALSE,TRUE,"NJ",415,"418-8568"
90.5,0.42,202.3,"154.2",102,0,0,0,1,2,2,3,"Male",TRUE,TRUE,"AZ",408,"370-8262"
107.5,0,224.7,"186.7",93,2,0,0,0,2,2,3,"Male",FALSE,FALSE,"TX",415,"347-1870"
0,0,160.5,"133.7",66,2,0,0,0,1,2,2,"Male",TRUE,FALSE,"UT",510,"355-9360"
67.5,0,305.2,"200.3",52,2,0,0,0,3,2,2,"Female",FALSE,FALSE,"SD",415,"390-9986"
69,0.21,212,"167.3",87,2,0,0,1,2,2,3,"Male",FALSE,TRUE,"MA",415,"354-4448"
89,0,218.9,"190.1",85,2,0,0,0,2,2,3,"Female",TRUE,TRUE,"OH",510,"351-8955"
70.5,0,194.5,"324.2",109,1,0,0,0,2,3,3,"Female",TRUE,FALSE,"MD",415,"386-9774"
90.5,0,237.4,"200.5",110,0,0,0,0,2,2,3,"Male",FALSE,TRUE,"WY",415,"336-6907"
82,0,209,"105.8",130,1,0,0,0,2,2,4,"Male",FALSE,TRUE,"TX",415,"330-8142"
59,0,247.3,"109.8",116,2,0,0,0,2,2,4,"Male",TRUE,FALSE,"NJ",415,"406-6400"
92.5,0.43,207.8,"242.3",89,1,0,1,1,2,3,3,"Male",FALSE,TRUE,"IL",415,"404-9348"
85,0,268.3,"111.9",85,0,0,0,0,2,2,3,"Female",FALSE,TRUE,"SC",415,"344-9347"
53,0,239,"131.3",114,2,0,1,0,2,2,4,"Male",FALSE,TRUE,"NY",415,"389-2540"
93,0,219.2,"166.7",101,1,0,0,0,2,2,3,"Male",FALSE,TRUE,"MA",510,"352-4541"
9,0,247.7,"216.5",88,1,0,0,0,2,3,3,"Female",FALSE,TRUE,"WY",415,"374-1213"
84.5,0,242.4,"210.3",120,0,0,0,0,2,2,4,"Female",FALSE,FALSE,"WI",408,"363-7979"
72.5,0.21,226.2,"222.2",44,4,0,0,1,2,3,2,"Male",FALSE,TRUE,"IA",510,"379-6506"
93.5,0,286.9,"248.2",71,0,1,0,0,2,3,2,"Male",FALSE,TRUE,"ME",408,"385-5688"
72,0,239.1,"69.1",77,2,0,0,0,2,1,3,"Male",FALSE,TRUE,"SC",415,"402-9173"
55.5,0.33,265.3,"196.6",129,2,0,1,1,2,2,4,"Male",TRUE,TRUE,"HI",408,"361-8113"
60,0,231.9,"191.8",128,3,0,0,0,2,2,4,"Male",FALSE,TRUE,"TN",415,"337-8950"
47.5,0,281.2,"155.7",100,2,0,0,0,2,2,3,"Male",TRUE,TRUE,"NV",510,"333-9643"
48.5,0,176.1,"283.4",105,1,0,1,0,1,3,3,"Male",FALSE,TRUE,"VA",415,"391-4358"
72.5,0,223.4,"276.6",21,1,0,1,0,2,3,1,"Male",FALSE,FALSE,"IL",510,"351-3316"
83,0.17,269.9,"171",113,0,0,0,1,2,2,4,"Male",FALSE,TRUE,"MA",408,"420-3042"
90.5,0,251.8,"177.6",88,3,0,0,0,2,2,3,"Male",FALSE,FALSE,"LA",415,"385-1423"
70.5,0.25,202.4,"146.7",102,2,0,0,1,2,2,3,"Male",TRUE,FALSE,"CT",415,"421-6694"
74,0.39,325.8,"183.4",101,1,0,0,1,3,2,3,"Female",TRUE,TRUE,"WY",415,"340-4236"
105,0,247.5,"202.1",75,2,0,0,0,2,2,3,"Male",TRUE,TRUE,"CT",510,"411-6211"
78,0,201.3,"142.2",71,0,0,0,0,2,2,2,"Female",FALSE,TRUE,"SC",415,"360-5779"
63.5,0.29,227.3,"249.3",117,3,1,1,1,2,3,4,"Male",FALSE,FALSE,"ID",510,"414-7090"
46,0,263.7,"179.5",124,0,0,1,0,2,2,4,"Female",TRUE,FALSE,"IL",415,"347-5843"
68.5,0,184.2,"198.4",84,2,0,0,0,2,2,3,"Female",FALSE,TRUE,"TN",415,"367-2436"
75.5,0.45,346.1,"168",75,0,0,1,1,3,2,3,"Female",TRUE,TRUE,"AZ",415,"416-9522"
76,0.27,269.6,"106",66,3,0,0,1,2,2,2,"Male",TRUE,FALSE,"AR",510,"415-4875"
33.5,0,288.2,"184.4",101,3,0,0,0,2,2,3,"Male",FALSE,FALSE,"ME",415,"408-6621"
100,0,295.2,"156.7",92,0,0,0,0,2,2,3,"Male",FALSE,FALSE,"WV",408,"417-5320"
68.5,0,277.9,"157",63,3,0,0,0,2,2,2,"Male",FALSE,TRUE,"AL",415,"349-3732"
50.5,0,281.8,"157.8",83,0,0,0,0,2,2,3,"Female",FALSE,TRUE,"MA",408,"343-1009"
46,0.17,279.7,"108.5",86,1,0,0,1,2,2,3,"Male",TRUE,TRUE,"KY",408,"396-8265"
79.5,0.3,171.5,"195.7",57,2,0,0,1,1,2,2,"Male",FALSE,FALSE,"NH",408,"409-5749"
31,0.27,255.3,"219",106,1,0,0,1,2,3,3,"Male",FALSE,TRUE,"AL",415,"330-9294"
67.5,0,177,"163.7",41,4,1,0,0,1,2,2,"Female",FALSE,TRUE,"SC",415,"399-6233"
20.5,0,180.4,"148.7",60,3,0,0,0,1,2,2,"Male",TRUE,FALSE,"GA",510,"351-2589"
84.5,0,201.7,"198.6",98,0,0,0,0,2,2,3,"Male",FALSE,TRUE,"OH",415,"336-5661"
81.5,0,274.9,"165.1",88,2,0,0,0,2,2,3,"Male",FALSE,TRUE,"KY",408,"375-3586"
42,0,263.8,"165.5",165,5,0,0,0,2,2,5,"Female",FALSE,FALSE,"OK",510,"333-3460"
55.5,0,287.4,"135.4",112,0,0,0,0,2,2,4,"Male",FALSE,FALSE,"AL",408,"350-9318"
88.5,0.36,171.7,"179.8",121,1,0,0,1,1,2,4,"Male",FALSE,TRUE,"MO",415,"339-9453"
112.5,0,262,"173.7",87,3,0,0,0,2,2,3,"Female",TRUE,FALSE,"GA",408,"394-6382"
70,0.28,186,"240.4",77,2,0,0,1,2,3,3,"Male",FALSE,FALSE,"GA",415,"381-9196"
113.5,0,209.8,"134.9",82,2,0,0,0,2,2,3,"Male",FALSE,FALSE,"NM",510,"367-9259"
92.5,0,303.9,"157.2",118,2,0,0,0,3,2,4,"Male",FALSE,TRUE,"AR",415,"389-6082"
70,0.29,229.1,"189.1",123,0,0,0,1,2,2,4,"Female",FALSE,TRUE,"MS",510,"390-6388"
77.5,0,120.6,"212.7",113,0,0,0,0,1,3,4,"Female",FALSE,TRUE,"ID",415,"384-8629"
83.5,0,306,"201.8",99,1,1,1,0,3,2,3,"Male",TRUE,TRUE,"NV",510,"377-4169"
38,0,284.1,"212.9",101,2,0,1,0,2,3,3,"Male",FALSE,FALSE,"ND",408,"359-3618"
72.5,0.29,176.1,"187.9",66,2,0,0,1,1,2,2,"Male",FALSE,TRUE,"OH",510,"347-6393"
80,0,182.9,"130.4",114,0,0,0,0,2,2,4,"Female",FALSE,FALSE,"MO",408,"362-2356"
83.5,0.33,254.7,"182.8",100,1,0,0,1,2,2,3,"Female",FALSE,FALSE,"VA",510,"356-2992"
40.5,0,285.6,"125.2",105,1,0,0,0,2,2,3,"Female",TRUE,TRUE,"VT",510,"375-2165"
89,0.23,289.2,"159.6",98,0,0,0,1,2,2,3,"Male",FALSE,FALSE,"PA",415,"382-9138"
37.5,0,228.4,"210.1",116,2,1,0,0,2,2,4,"Male",FALSE,FALSE,"NY",408,"333-5729"
70,0,225.2,"108.9",97,0,0,0,0,2,2,3,"Male",FALSE,TRUE,"CT",510,"377-9178"
52.5,0,111.5,"156",96,4,1,1,0,1,2,3,"Male",FALSE,TRUE,"DE",510,"380-7816"
67.5,0,280.6,"165.3",36,1,0,0,0,2,2,1,"Male",TRUE,TRUE,"CO",415,"400-5984"
87.5,0.39,207,"211.6",113,1,0,1,1,2,2,4,"Female",FALSE,FALSE,"DC",415,"398-2138"
87,0,344.8,"218.7",84,2,1,1,0,3,3,3,"Female",TRUE,FALSE,"WI",510,"418-6455"
56.5,0,192,"176.9",61,0,0,0,0,2,2,2,"Male",FALSE,TRUE,"TN",408,"401-2581"
83.5,0,338.3,"233.6",120,1,1,1,0,3,3,4,"Male",FALSE,FALSE,"MD",415,"400-7002"
77.5,0.27,158.4,"222",109,1,0,0,1,1,3,3,"Female",TRUE,TRUE,"NC",408,"414-4037"
47.5,0,189.4,"149.7",113,0,0,0,0,2,2,4,"Male",TRUE,FALSE,"DE",415,"351-2587"
82,0,270.7,"184.5",67,1,0,0,0,2,2,2,"Male",FALSE,TRUE,"ND",408,"363-3515"
65,0,155.6,"140.6",54,1,0,0,0,1,2,2,"Female",FALSE,TRUE,"RI",415,"415-2865"
90,0.13,279.2,"151.2",103,0,0,0,1,2,2,3,"Male",TRUE,TRUE,"WI",510,"354-3545"
89.5,0,411.8,"219.5",133,1,1,1,0,3,3,4,"Male",FALSE,TRUE,"NY",415,"345-9140"
52,0.25,203.3,"50.6",83,0,0,0,1,2,1,3,"Female",FALSE,TRUE,"NE",415,"346-5349"
46,0,283,"84.4",124,0,1,1,0,2,1,4,"Female",FALSE,TRUE,"CA",415,"357-1909"
66,0,211.2,"231.5",87,3,0,0,0,2,3,3,"Male",FALSE,TRUE,"WY",415,"371-5556"
112,0,251.1,"224.3",146,2,0,0,0,2,3,4,"Male",FALSE,FALSE,"AD",408,"361-3337"
120,0,250,"173.7",141,3,0,0,0,2,2,4,"Female",FALSE,FALSE,"TN",415,"400-4713"
85,0.31,259.4,"146",115,0,0,0,1,2,2,4,"Female",FALSE,FALSE,"NC",415,"414-5786"
52,0,257.8,"204.4",130,3,0,0,0,2,2,4,"Male",FALSE,FALSE,"WY",415,"337-7501"
75,0,211.3,"186.6",115,0,0,0,0,2,2,4,"Male",FALSE,TRUE,"NJ",415,"405-3533"
53.5,0.27,252.7,"191",100,3,0,0,1,2,2,3,"Male",FALSE,FALSE,"NJ",408,"402-7650"
62.5,0,252.4,"147.8",122,1,0,0,0,2,2,4,"Female",TRUE,FALSE,"LA",408,"405-9496"
70,0,271.5,"150.2",122,3,0,0,0,2,2,4,"Male",FALSE,TRUE,"SD",510,"412-7278"
93,0,254.3,"144.9",112,3,0,0,0,2,2,4,"Female",FALSE,TRUE,"IN",415,"345-5089"
62,0,359.2,"202.5",90,0,1,0,0,3,2,3,"Female",FALSE,FALSE,"CT",408,"344-5181"
65,0,220,"300.6",135,1,0,0,0,2,3,4,"Female",FALSE,TRUE,"WY",510,"352-6573"
68.5,0.32,230.9,"186.5",141,4,0,0,1,2,2,4,"Male",FALSE,TRUE,"FL",408,"385-2488"
79,0,300.8,"127.2",120,0,0,0,0,3,2,4,"Male",FALSE,TRUE,"HI",415,"362-5889"
58,0,172.9,"157",0,0,0,0,0,1,2,0,"Male",FALSE,TRUE,"CA",510,"388-4331"
63,0,199.7,"150",77,1,0,0,0,2,2,3,"Female",FALSE,TRUE,"OK",415,"344-6495"
87.5,0,297.4,"123.3",105,1,0,0,0,2,2,3,"Male",FALSE,FALSE,"AZ",415,"420-1782"
31.5,0,289.9,"220",67,3,1,0,0,2,3,2,"Female",FALSE,FALSE,"ND",415,"369-1929"
81.5,0,263.1,"126.7",93,3,0,0,0,2,2,3,"Male",FALSE,FALSE,"MT",415,"361-8288"
74.5,0,285.8,"126.2",105,2,0,0,0,2,2,3,"Male",TRUE,FALSE,"AZ",415,"366-9015"
77.5,0.31,246.6,"183.2",114,1,0,0,1,2,2,4,"Male",FALSE,TRUE,"ID",415,"341-4570"
80,0.3,337.5,"223",87,3,0,0,1,3,3,3,"Male",FALSE,TRUE,"MO",415,"380-6074"
60,0,271.9,"194.4",83,3,0,0,0,2,2,3,"Male",FALSE,TRUE,"MD",408,"369-7049"
79.5,0,281.1,"167.5",98,1,0,0,0,2,2,3,"Male",TRUE,FALSE,"MN",415,"333-6296"
58.5,0,240.4,"68.3",106,0,0,0,0,2,1,3,"Male",FALSE,TRUE,"KY",510,"375-1721"
48.5,0,234.5,"200.9",90,2,0,0,0,2,2,3,"Female",TRUE,TRUE,"OH",415,"358-3604"
69.5,0,209.5,"150.5",170,2,0,0,0,2,2,5,"Female",FALSE,TRUE,"PA",415,"396-1800"
62,0.32,238,"179.4",122,0,0,1,1,2,2,4,"Male",TRUE,TRUE,"ID",415,"338-9952"
65,0,337.1,"238.5",85,1,1,0,0,3,3,3,"Male",FALSE,FALSE,"VT",415,"419-1714"
101.5,0,174.4,"214.7",71,0,0,0,0,1,3,2,"Male",FALSE,TRUE,"LA",510,"367-9257"
94,0.2,254.3,"88.6",125,2,0,0,1,2,1,4,"Female",FALSE,TRUE,"NH",408,"373-7690"
107,0,378.2,"186.3",128,2,1,0,0,3,2,4,"Male",FALSE,TRUE,"MS",510,"401-6982"
81.5,0,216.5,"101.7",118,0,0,0,0,2,2,4,"Male",TRUE,FALSE,"WV",415,"382-3512"
78,0,288.2,"97.5",145,3,0,0,0,2,2,4,"Female",TRUE,TRUE,"NJ",510,"387-2799"
74,0,221.6,"217.6",123,3,0,0,0,2,3,4,"Male",FALSE,FALSE,"MT",510,"394-8006"
66,0.24,270.5,"189.3",140,1,0,0,1,2,2,4,"Male",FALSE,TRUE,"CO",510,"377-1479"
32,0,352.3,"258",105,0,1,0,0,3,3,3,"Female",TRUE,TRUE,"MO",510,"355-2464"
48,0,313.6,"118.9",80,3,0,0,0,3,2,3,"Male",FALSE,FALSE,"NM",510,"415-2935"
29,0.19,222.3,"227.7",96,0,0,0,1,2,3,3,"Male",FALSE,FALSE,"AR",415,"353-2557"
63,0,304.9,"144.8",98,0,0,0,0,3,2,3,"Male",TRUE,FALSE,"AZ",408,"417-4404"
63.5,0.35,183,"137.2",118,2,0,0,1,2,2,4,"Female",FALSE,FALSE,"NV",510,"341-7279"
51,0,116.9,"132",101,3,0,0,0,1,2,3,"Male",FALSE,TRUE,"CT",408,"367-3648"
37,0,331.7,"128.2",138,3,1,0,0,3,2,4,"Male",TRUE,TRUE,"TX",408,"379-5885"
89,0,170.7,"111.8",66,2,0,0,0,1,2,2,"Male",FALSE,TRUE,"NM",415,"389-8096"
53,0,192,"293.2",75,1,0,0,0,2,3,3,"Male",FALSE,TRUE,"CO",415,"379-4257"
71.5,0,268.8,"253.1",125,0,0,0,0,2,3,4,"Male",FALSE,TRUE,"NJ",415,"396-5189"
84.5,0,347.5,"189.9",94,1,1,0,0,3,2,3,"Male",FALSE,FALSE,"NV",415,"355-6837"
81.5,0,268.7,"186.4",76,2,0,0,0,2,2,3,"Male",FALSE,TRUE,"OR",510,"331-4807"
118.5,0,248.6,"226.7",102,1,0,0,0,2,3,3,"Female",FALSE,TRUE,"MO",510,"350-9994"
64,0,204.3,"162.3",93,7,1,0,0,2,2,3,"Male",FALSE,TRUE,"AR",415,"385-7157"
62,0.35,282.1,"190.8",80,2,0,0,1,2,2,3,"Male",FALSE,TRUE,"OH",415,"359-5718"
85,0,222.6,"168.3",91,1,0,0,0,2,2,3,"Male",FALSE,TRUE,"GA",408,"385-6952"
39.5,0,257.1,"219.8",73,3,0,0,0,2,3,2,"Male",FALSE,TRUE,"UT",510,"397-3939"
95.5,0,274.8,"141.3",99,4,0,0,0,2,2,3,"Female",FALSE,TRUE,"MD",415,"352-1798"
